episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
47,14.0,-3.240953022448363,3.9035203067213264,124.23674227354337,15.0,1.3,7,8.000769230769231,False,True,1.0238872624683704,71,59.14794013245511,168.494,in_progress,0.0
47,15.0,-3.2915816425203936,3.9538148024620208,127.26400284719746,-30.0,1.0,1,6.4008,False,True,1.14399093449844,71,59.14794013245511,168.557,in_progress,0.0
47,16.0,-3.3422688325339323,4.005831018633013,129.23201405141774,30.0,0.4,8,6.5,False,True,1.266396866580577,72,59.14794013245511,168.618,in_progress,0.0
47,17.0,-3.391814122044633,4.055873066662308,130.76092903825153,-30.0,1.0,1,6.4008,False,True,1.3850018188940716,72,59.14794013245511,168.689,in_progress,0.0
47,18.0,-3.434509785849954,4.097055189472718,131.94967527639076,15.0,1.3,7,8.000769230769231,False,True,1.484684712539358,72,59.14794013245511,168.745,in_progress,0.0
47,19.0,-3.4823367176067377,4.140182525551834,133.47234987122116,-15.0,0.5,2,8.002,False,True,1.6054673819548615,72,59.14794013245511,168.815,in_progress,0.0
47,20.0,-3.535091167659375,4.1873962888662595,134.93775298362462,15.0,0.5,6,8.1,False,True,1.7218853929999056,72,59.14794013245511,168.863,in_progress,0.0
47,21.0,-3.573960942416621,4.220219137482537,136.13011465883625,-30.0,1.0,1,6.4008,False,True,1.8060835660901442,73,59.14794013245511,168.949,in_progress,0.0
47,22.0,-3.619315887708738,4.2624016672094855,136.29393219005274,-30.0,1.0,1,6.4008,False,True,1.9074515166628336,73,59.14794013245511,169.015,in_progress,0.0
47,23.0,-3.6642805312420506,4.3080549903920975,135.77910946754264,15.0,0.5,6,8.002,False,True,2.001790776399359,73,59.14794013245511,169.086,in_progress,0.0
47,24.0,-3.7068411754374777,4.353197997709848,135.18474013333304,0.0,3.8,5,8.000263157894738,False,True,2.0638748015920028,73,59.14794013245511,169.138,in_progress,0.0
47,25.0,-3.7486094703792863,4.393494109338068,135.33410199165516,30.0,0.4,8,5.7,False,True,2.1443259767716882,73,59.14794013245511,169.223,in_progress,0.0
47,26.0,-3.78964970436196,4.4359380018489745,134.13836715698216,-30.0,1.0,1,5.6008000000000004,False,True,2.224132557372344,73,59.14794013245511,169.283,in_progress,0.0
47,27.0,-3.8308074943826695,4.482257556096735,133.45011905916198,0.0,1.9,10,7.0005263157894735,False,True,2.3051657934146874,74,59.14794013245511,169.355,in_progress,0.0
47,28.0,-3.8857016390515677,4.5426691270360235,133.0434467750663,30.0,0.4,8,5.602,False,True,2.412880310720972,74,59.14794013245511,169.385,in_progress,0.0
47,29.0,-3.929853287156056,4.588772513246096,132.88317719622694,0.0,3.8,5,5.500263157894737,False,True,2.498854747635837,74,59.14794013245511,169.485,in_progress,0.0
47,30.0,-3.9846253970718464,4.644864823285146,133.2698888191297,-30.0,1.0,1,4.4008,False,True,2.5088325092927297,74,59.14794013245511,169.558,in_progress,0.0
47,31.0,-4.045092844010144,4.7073790387502905,134.07286624562053,0.0,1.9,10,5.5005263157894735,False,True,2.5538290908965977,74,59.14794013245511,169.621,in_progress,0.0
47,32.0,-4.098342297512821,4.768522808162257,133.05585549868383,-15.0,0.5,2,5.502,False,True,2.633850416491179,74,59.14794013245511,169.686,in_progress,0.0
47,33.0,-4.143365476837197,4.829723810855508,131.05557090723883,30.0,0.4,8,1.4420000000000002,False,False,2.700015079175161,74,59.14794013245511,169.762,in_progress,0.0
47,34.0,-4.1858544299771125,4.8831969765355545,130.33635854767033,15.0,0.5,6,1.802,False,False,2.7631290982027323,75,59.14794013245511,169.814,in_progress,0.0
47,35.0,-4.226502698137753,4.934026757575134,129.91843789532015,-15.0,1.5,3,1.8006666666666666,False,False,2.8235603258696838,75,59.14794013245511,169.881,in_progress,0.0
47,36.0,-4.264871201831858,4.986856969450942,128.86620107958515,-15.0,1.5,3,1.8006666666666666,False,False,2.879839320171512,75,59.14794013245511,169.952,in_progress,0.0
47,37.0,-4.305462673971946,5.050617187987404,126.96211118968081,15.0,0.5,6,0.001,True,False,2.9381414077903956,75,59.14794013245511,170.02,off_track,0.0
48,1.0,-5.288927830365555,3.45443296398664,-133.68449786632405,30.0,1.0,9,0.0,False,True,0.23615880274996948,79,59.14794013245511,170.16,prepare,0.0
48,2.0,-5.28879425235731,3.4545531031948533,-133.70406197254312,30.0,1.0,9,6.440000000000001,False,True,0.23585939028708536,79,59.14794013245511,170.207,in_progress,0.0
48,3.0,-5.296254720957564,3.448031588964978,-133.90684670176992,0.0,1.9,10,8.12,False,True,0.25233209845776927,79,59.14794013245511,170.285,in_progress,0.0
48,4.0,-5.310210272410056,3.433386151485242,-133.92762375467763,30.0,0.4,8,6.5,False,True,0.28638957283193545,79,59.14794013245511,170.357,in_progress,0.0
48,5.0,-5.3268820451928995,3.412418601714264,-133.38587330951322,0.0,1.9,10,8.12,False,True,0.3316789212626847,80,59.14794013245511,170.418,in_progress,0.0
48,6.0,-5.348796757348066,3.3854185596290156,-132.763349493395,-15.0,1.5,3,8.033333333333333,False,True,0.39046650674847694,80,59.14794013245511,170.491,in_progress,0.0
48,7.0,-5.384179884972665,3.3451698198322593,-132.52356222868212,0.0,0.7,4,8.12,False,True,0.48094860185805,80,59.14794013245511,170.553,in_progress,0.0
48,8.0,-5.418381246444732,3.3059482124140955,-132.20480000669966,30.0,1.0,9,6.440000000000001,False,True,0.5664789751092858,80,59.14794013245511,170.629,in_progress,0.0
48,9.0,-5.453744926475226,3.2605733616591723,-131.22966246246224,-30.0,0.4,0,6.402,False,True,0.6635573759692426,80,59.14794013245511,170.694,in_progress,0.0
48,10.0,-5.4860161404649785,3.2159689580059037,-130.02765721325505,-30.0,1.0,1,6.4008,False,True,0.7566059793473634,80,59.14794013245511,170.759,in_progress,0.0
48,11.0,-5.519098558253762,3.1726887381609847,-129.44133640088356,15.0,1.3,7,9.3,False,True,0.8485829761754271,81,59.14794013245511,170.825,in_progress,0.0
48,12.0,-5.55988771704718,3.120451243122539,-129.12600891536843,-30.0,1.0,1,6.4008,False,True,0.9604173824241446,81,59.14794013245511,170.887,in_progress,0.0
48,13.0,-5.604408125939775,3.068156466065299,-129.463796562115,30.0,0.4,8,6.5,False,True,1.0726585081936024,81,59.14794013245511,170.952,in_progress,0.0
48,14.0,-5.650269438033609,3.014327503999735,-129.76379655217434,-30.0,0.4,0,6.402,False,True,1.1908185248456216,81,59.14794013245511,171.02,in_progress,0.0
48,15.0,-5.678392046065795,2.9819620752500575,-129.98442938113155,15.0,1.3,7,9.3,False,True,1.262350041505822,81,59.14794013245511,171.065,in_progress,0.0
48,16.0,-5.724148581411944,2.9341301252694403,-131.01455165430775,0.0,0.7,4,8.071428571428571,False,True,1.371786806490316,82,59.14794013245511,171.151,in_progress,0.0
48,17.0,-5.766104110284226,2.8909907043963856,-131.8198922289642,30.0,1.0,9,6.4959999999999996,False,True,1.4710977536211312,82,59.14794013245511,171.225,in_progress,0.0
48,18.0,-5.802789333216537,2.8482487211049756,-131.59885773043789,-15.0,0.5,2,8.002,False,True,1.5651601531692816,82,59.14794013245511,171.263,in_progress,0.0
48,19.0,-5.83946674029083,2.802768543436268,-130.97054153744247,0.0,1.9,10,8.026315789473685,False,True,1.655378233114957,82,59.14794013245511,171.355,in_progress,0.0
48,20.0,-5.879034374881067,2.7566461692969795,-130.9049096647101,15.0,1.3,7,7.65,False,True,1.756036758205809,82,59.14794013245511,171.426,in_progress,0.0
48,21.0,-5.924410171554581,2.690232256054031,-128.92444867997818,30.0,1.0,9,5.696000000000001,False,True,1.8914510474520418,83,59.14794013245511,171.48,in_progress,0.0
48,22.0,-5.957815308269593,2.628159592845004,-125.99524047071374,0.0,0.7,4,7.071428571428571,False,True,2.0106165923296837,83,59.14794013245511,171.55,in_progress,0.0
48,23.0,-5.988514253578342,2.561214361411998,-122.73286328711427,15.0,0.5,6,7.5,False,True,2.1265089619081134,83,59.14794013245511,171.619,in_progress,0.0
48,24.0,-6.0084210956555815,2.5019338054997715,-119.18165164481175,30.0,0.4,8,5.696000000000001,False,True,2.231175809916386,83,59.14794013245511,171.694,in_progress,0.0
48,25.0,-6.0200209228955215,2.4446528513477794,-115.09285747678783,15.0,1.3,7,8.65,False,True,2.3265172635990483,83,59.14794013245511,171.759,in_progress,0.0
48,26.0,-6.025777733426736,2.3922833745556003,-111.11222555591308,0.0,1.9,10,8.95,False,True,2.4100041783923554,84,59.14794013245511,171.799,in_progress,0.0
48,27.0,-6.0350908638610505,2.3237638215691305,-107.4949945203451,-30.0,0.4,0,6.402,False,True,2.520589043813853,84,59.14794013245511,171.89,in_progress,0.0
48,28.0,-6.045495213069195,2.25548583247017,-105.13895003666264,-15.0,1.5,3,8.12,False,True,2.6292510506187803,84,59.14794013245511,171.949,in_progress,0.0
48,29.0,-6.0597364343453055,2.1827993670841597,-104.02588090932652,0.0,0.7,4,8.35,False,True,2.7512609498475893,84,59.14794013245511,172.028,in_progress,0.0
48,30.0,-6.071677605309546,2.1120229017458922,-102.86355370437195,-15.0,0.5,2,8.25,False,True,2.8687353535864437,85,59.14794013245511,172.08,in_progress,0.0
48,31.0,-6.082642508862242,2.050832852702465,-102.17236533313474,-30.0,0.4,0,6.5,False,True,2.9707408435943607,85,59.14794013245511,172.152,in_progress,0.0
48,32.0,-6.096682584575159,1.9959185428114137,-102.69479497539743,30.0,0.4,8,6.402,False,True,3.0651836143295363,85,59.14794013245511,172.222,in_progress,0.0
48,33.0,-6.1128856242518586,1.9431899130363157,-103.70981872047994,-15.0,0.5,2,8.12,False,True,3.160265686907376,85,59.14794013245511,172.291,in_progress,0.0
48,34.0,-6.127050969793177,1.9026811028302535,-104.66110009406289,30.0,0.4,8,6.402,False,True,3.2327633054930027,85,59.14794013245511,172.354,in_progress,0.0
48,35.0,-6.140544060582659,1.8604089811016058,-105.21591931074585,0.0,3.8,5,9.9,False,True,3.3076169974615652,85,59.14794013245511,172.419,in_progress,0.0
48,36.0,-6.15265932155413,1.812339424011243,-104.92592013464325,30.0,0.4,8,6.402,False,True,3.390733492739195,86,59.14794013245511,172.492,in_progress,0.0
48,37.0,-6.162540313338952,1.7665802709081706,-105.42491022420425,30.0,0.4,8,6.402,False,True,3.4688301234920784,86,59.14794013245511,172.544,in_progress,0.0
48,38.0,-6.167521116684264,1.7279052930155383,-104.54799048837805,-30.0,1.0,1,6.440000000000001,False,True,3.5327450413890515,86,59.14794013245511,172.615,in_progress,0.0
48,39.0,-6.171656227578165,1.6852582282187754,-102.99228510644976,30.0,0.4,8,6.402,False,True,3.6023821862629255,86,59.14794013245511,172.686,in_progress,0.0
48,40.0,-6.1744408689719865,1.6421585783653532,-101.3114112340564,0.0,0.7,4,8.12,False,True,3.678995331274165,86,59.14794013245511,172.758,in_progress,0.0
48,41.0,-6.177654572676542,1.600448061203086,-100.17314350131022,0.0,1.9,10,8.95,False,True,3.747537565904863,86,59.14794013245511,172.824,in_progress,0.0
48,42.0,-6.182691083195928,1.5458778764498322,-99.1212642416675,0.0,1.9,10,7.95,False,True,3.8376625746724677,86,59.14794013245511,172.872,in_progress,0.0
48,43.0,-6.185842277400533,1.4815216905021396,-97.53467338149852,-30.0,1.0,1,5.640000000000001,False,True,3.9424390774219775,87,59.14794013245511,172.958,in_progress,0.0
48,44.0,-6.1954379339903625,1.4093253850419918,-97.60066928375166,-30.0,1.0,1,5.640000000000001,False,True,4.063262813733026,87,59.14794013245511,173.019,in_progress,0.0
48,45.0,-6.207413022670693,1.337615902148153,-98.14056992306382,-30.0,0.4,0,5.696000000000001,False,True,4.197737041009625,87,59.14794013245511,173.089,in_progress,0.0
48,46.0,-6.224890137693436,1.2786542027782273,-100.10419674448003,0.0,3.8,5,10.8,False,True,4.30169870545789,87,59.14794013245511,173.144,in_progress,0.0
48,47.0,-6.249151800613621,1.2154269085176221,-102.99623863479148,30.0,0.4,8,5.602,False,True,4.415706201223224,88,59.14794013245511,173.22,in_progress,0.0
48,48.0,-6.271405981847472,1.1563046929293015,-106.42729341330758,0.0,0.7,4,7.35,False,True,4.522113970543301,88,59.14794013245511,173.293,in_progress,0.0
48,49.0,-6.293737191500489,1.10188845376439,-108.57652860371387,0.0,0.7,4,7.7,False,True,4.633934957244784,88,59.14794013245511,173.352,in_progress,0.0
48,50.0,-6.31115553986443,1.0508946564571966,-108.61818558390289,-15.0,1.5,3,7.033333333333333,False,True,4.72443462167006,88,59.14794013245511,173.403,in_progress,0.0
48,51.0,-6.344203689471228,0.9763573389162058,-110.3770193719396,-15.0,0.5,2,8.1,False,True,4.8594397240517395,88,59.14794013245511,173.481,in_progress,0.0
48,52.0,-6.367582412478626,0.934854921176004,-112.1254836401656,-30.0,1.0,1,6.4008,False,True,4.936396417708777,89,59.14794013245511,173.553,in_progress,0.0
48,53.0,-6.407240344872361,0.8761108872131734,-115.45084840043086,-15.0,0.5,2,8.1,False,True,5.047679716069764,89,59.14794013245511,173.59,in_progress,0.0
48,54.0,-6.440434550987428,0.8352068196939895,-118.3590208237986,-15.0,1.5,3,8.000666666666667,False,True,5.127169344096272,89,59.14794013245511,173.687,in_progress,0.0
48,55.0,-6.4831818995650385,0.7893434083707631,-121.95149350970198,0.0,3.8,5,8.000263157894738,False,True,5.219145684810483,89,59.14794013245511,173.745,in_progress,0.0
48,56.0,-6.5353644783126,0.7339484633476607,-125.38232217280097,0.0,0.7,4,8.001428571428571,False,True,5.324769520049644,89,59.14794013245511,173.824,in_progress,0.0
48,57.0,-6.594994658622683,0.6772541189074089,-129.00598234869838,15.0,0.5,6,8.1,False,True,5.434420181625866,90,59.14794013245511,173.895,in_progress,0.0
48,58.0,-6.643866739209398,0.6311427560354497,-131.05195661715914,15.0,1.3,7,7.038461538461538,False,True,5.523695473922169,90,59.14794013245511,173.953,in_progress,0.0
48,59.0,-6.693640720692583,0.5845892342550433,-132.67305662654033,-15.0,0.5,2,7.002,False,True,5.613934673579996,90,59.14794013245511,174.02,in_progress,0.0
48,60.0,-6.73888172977902,0.5434486994645417,-133.91860741962938,30.0,0.4,8,5.602,False,True,5.667191485144824,90,59.14794013245511,174.092,in_progress,0.0
48,61.0,-6.77946238139483,0.5026256191817182,-134.06674134820372,30.0,0.4,8,5.602,False,True,5.741020434157989,90,59.14794013245511,174.159,in_progress,0.0
48,62.0,-6.813691881476392,0.46500120602768547,-133.60226068913207,0.0,3.8,5,5.500263157894737,False,True,5.808674315860197,90,59.14794013245511,174.223,in_progress,0.0
48,63.0,-6.850137552366216,0.4277174880482272,-133.8730215166612,0.0,0.7,4,5.501428571428572,False,True,5.876026416491159,90,59.14794013245511,174.289,in_progress,0.0
48,64.0,-6.888798101868116,0.3881798131259271,-134.87911934561063,-30.0,1.0,1,4.4008,False,True,5.947451659292769,91,59.14794013245511,174.351,in_progress,0.0
48,65.0,-6.933784949952624,0.3494886186231917,-135.96399220772318,30.0,0.4,8,4.402,False,True,6.018228014914389,91,59.14794013245511,174.422,in_progress,0.0
48,66.0,-6.96960280481508,0.31757287462805683,-136.41463785092233,-15.0,1.5,3,5.500666666666667,False,True,6.076451427694224,91,59.14794013245511,174.498,in_progress,0.0
48,67.0,-7.012612199749909,0.27504527097692943,-136.23304135551587,-30.0,1.0,1,4.4008,False,True,6.150930155680307,91,59.14794013245511,174.557,in_progress,0.0
48,68.0,-7.058153258171282,0.23978442165321034,-137.63454283692238,-15.0,1.5,3,5.500666666666667,False,True,6.186006967122237,91,59.14794013245511,174.62,in_progress,0.0
48,69.0,-7.115133186942468,0.2008028773777356,-139.79279960497865,0.0,3.8,5,1.8002631578947368,False,False,6.255251450900634,91,59.14794013245511,174.687,in_progress,0.0
48,70.0,-7.184897021088453,0.15651755546165286,-142.43221902516706,15.0,0.5,6,1.802,False,False,6.3342156910695335,91,59.14794013245511,174.753,in_progress,0.0
48,71.0,-7.253741527640385,0.10649418953215768,-143.52254226876659,-30.0,1.0,1,1.4408,False,False,6.422820599455282,92,59.14794013245511,174.825,in_progress,0.0
48,72.0,-7.312081035062952,0.06814883941301039,-144.40253413659525,-15.0,1.5,3,1.8006666666666666,False,False,6.491070793926385,92,59.14794013245511,174.888,in_progress,0.0
48,73.0,-7.376207487257548,0.02875799788896423,-145.59033380507597,30.0,0.4,8,0.001,True,False,6.56143075372152,92,59.14794013245511,174.928,off_track,0.0
49,1.0,-6.494717287780749,0.7805298168617945,-102.24047198841076,15.0,0.5,6,0.0,False,True,0.23675567889120397,89,59.14794013245511,175.081,prepare,0.0
49,2.0,-6.4946933694747075,0.7806974472822229,-102.25164240101255,0.0,3.8,5,8.12,False,True,0.23646940498484037,89,59.14794013245511,175.152,in_progress,0.0
49,3.0,-6.496911169426087,0.7739312493113806,-102.35597016351136,-15.0,1.5,3,8.033333333333333,False,True,0.24833625015722727,89,59.14794013245511,175.224,in_progress,0.0
49,4.0,-6.5035607411641445,0.7541142971276104,-102.90710141405178,0.0,1.9,10,8.12,False,True,0.28313040727163674,89,59.14794013245511,175.285,in_progress,0.0
49,5.0,-6.514890295904912,0.7204513792312391,-103.78913401866917,-30.0,0.4,0,6.402,False,True,0.3422434552764364,89,59.14794013245511,175.355,in_progress,0.0
49,6.0,-6.527276360511098,0.6857889039838652,-104.72626866025269,15.0,0.5,6,8.5,False,True,0.4032910065761619,90,59.14794013245511,175.421,in_progress,0.0
49,7.0,-6.539628737964566,0.6541953342205525,-105.64529835923422,30.0,1.0,9,6.440000000000001,False,True,0.45919819440318754,90,59.14794013245511,175.487,in_progress,0.0
49,8.0,-6.552941924573302,0.6171100088974593,-106.33255331649278,0.0,1.9,10,8.026315789473685,False,True,0.5245281424913317,90,59.14794013245511,175.559,in_progress,0.0
49,9.0,-6.567120114910659,0.5715328594801934,-106.54734665654304,-15.0,1.5,3,8.000666666666667,False,True,0.6042738675751169,90,59.14794013245511,175.616,in_progress,0.0
49,10.0,-6.589554234162533,0.510362348296088,-107.49396456688493,-30.0,1.0,1,6.4008,False,True,0.7046069096692253,90,59.14794013245511,175.687,in_progress,0.0
49,11.0,-6.6185774193070275,0.4470840289395581,-109.44446886893141,-15.0,1.5,3,8.000666666666667,False,True,0.8148775795016439,90,59.14794013245511,175.753,in_progress,0.0
49,12.0,-6.652261786332033,0.38364941898677946,-111.87514633448664,-30.0,0.4,0,5.602,False,True,0.9259853367448501,91,59.14794013245511,175.82,in_progress,0.0
49,13.0,-6.693017721877474,0.3244791769970736,-115.6035725471392,15.0,1.3,7,7.038461538461538,False,True,1.030772695728166,91,59.14794013245511,175.881,in_progress,0.0
49,14.0,-6.7408542894207475,0.2650635615614124,-119.49959439396906,-15.0,1.5,3,7.000666666666667,False,True,1.1368450626302928,91,59.14794013245511,175.95,in_progress,0.0
49,15.0,-6.79484484501748,0.20416143352989555,-123.2451660654147,-15.0,1.5,3,7.000666666666667,False,True,1.230578051780895,91,59.14794013245511,176.023,in_progress,0.0
49,16.0,-6.856043328645499,0.14224941184578466,-127.0146844989872,30.0,0.4,8,4.402,False,True,1.3388169076644918,91,59.14794013245511,176.091,in_progress,0.0
49,17.0,-6.926870344596918,0.07943463080990384,-131.0850382565832,15.0,0.5,6,5.502,False,True,1.4491522366955,92,59.14794013245511,176.153,in_progress,0.0
49,18.0,-6.983382904639931,0.029592403307250992,-133.32132303058182,30.0,0.4,8,4.402,False,True,1.5367195885026719,92,59.14794013245511,176.22,in_progress,0.0
49,19.0,-7.027486411455999,-0.01314112236249286,-133.92996339804026,-30.0,1.0,1,4.4008,False,True,1.6115397559768152,92,59.14794013245511,176.285,in_progress,0.0
49,20.0,-7.073599770891079,-0.05535718572819381,-134.85827299912063,15.0,0.5,6,5.502,False,False,1.6781737797816887,92,59.14794013245511,176.357,in_progress,0.0
49,21.0,-7.11948311474602,-0.09691016670753011,-135.5604219182427,15.0,1.3,7,1.800769230769231,False,False,1.750461494732658,92,59.14794013245511,176.39,in_progress,0.0
49,22.0,-7.154216864356788,-0.13377684401303747,-135.1073643204894,-15.0,1.5,3,1.8006666666666666,False,False,1.8143284389007974,92,59.14794013245511,176.477,in_progress,0.0
49,23.0,-7.199751265347221,-0.17903483297264924,-135.2254781600091,30.0,0.4,8,1.4420000000000002,False,False,1.892862247781285,92,59.14794013245511,176.522,in_progress,0.0
49,24.0,-7.243661627042465,-0.22440093909707215,-135.16510834688873,15.0,1.3,7,1.800769230769231,False,False,1.9715058745979175,93,59.14794013245511,176.621,in_progress,0.0
49,25.0,-7.28661753934709,-0.2756117085835951,-133.82889267825024,-30.0,1.0,1,1.4408,False,False,2.0599846004319797,93,59.14794013245511,176.686,in_progress,0.0
49,26.0,-7.33167781786158,-0.32571352971262213,-133.3808768320636,0.0,0.7,4,0.001,True,False,2.1466835872653633,93,59.14794013245511,176.752,off_track,0.0
50,1.0,-6.556669657854189,-2.1737874943915294,-88.50454337005205,0.0,0.7,4,0.0,False,True,0.23716100064918866,99,59.14794013245511,176.885,prepare,0.0
50,2.0,-6.55671612657622,-2.173512708869769,-88.53181238398325,-15.0,1.5,3,8.000666666666667,False,True,0.23669395045459174,99,59.14794013245511,176.96,in_progress,0.0
50,3.0,-6.553605652127899,-2.1832827473399314,-87.82819642949262,-30.0,0.4,0,6.402,False,True,0.25338674688033525,99,59.14794013245511,177.02,in_progress,0.0
50,4.0,-6.556028731824007,-2.2050414977637507,-88.63606590895887,-30.0,0.4,0,6.402,False,True,0.2900067970671327,99,59.14794013245511,177.079,in_progress,0.0
50,5.0,-6.5588154610272325,-2.2293650195566106,-89.40787602676535,-30.0,1.0,1,6.4008,False,True,0.3309387234832206,99,59.14794013245511,177.157,in_progress,0.0
50,6.0,-6.565313066286256,-2.268209567223988,-91.08802698627348,-30.0,1.0,1,6.4008,False,True,0.39618501461708977,99,59.14794013245511,177.227,in_progress,0.0
50,7.0,-6.580143426140845,-2.313118448651247,-94.38860366440923,0.0,0.7,4,8.071428571428571,False,True,0.4711820207509265,99,59.14794013245511,177.289,in_progress,0.0
50,8.0,-6.5955550403989,-2.3578078214989295,-97.14596503471185,-15.0,1.5,3,8.000666666666667,False,True,0.5457735570794431,100,59.14794013245511,177.356,in_progress,0.0
50,9.0,-6.617519812245757,-2.414077246878305,-100.49337493098813,-30.0,1.0,1,6.4008,False,True,0.6395412030337333,100,59.14794013245511,177.424,in_progress,0.0
50,10.0,-6.647804607346375,-2.4710756257523507,-104.8988917988055,15.0,0.5,6,8.002,False,True,0.7306271240427376,100,59.14794013245511,177.487,in_progress,0.0
50,11.0,-6.679781314005566,-2.5223817923815606,-108.9643970456529,30.0,0.4,8,5.7,False,True,0.7488208820787601,100,59.14794013245511,177.55,in_progress,0.0
50,12.0,-6.704083101465197,-2.560711035664801,-111.447946552603,15.0,0.5,6,7.002,False,True,0.7968819292040297,100,59.14794013245511,177.623,in_progress,0.0
50,13.0,-6.726786866832826,-2.600775668857543,-112.95576342555682,30.0,1.0,9,5.6008000000000004,False,True,0.8485922713380445,100,59.14794013245511,177.692,in_progress,0.0
50,14.0,-6.749636396858283,-2.6509683060153826,-113.25009964007799,0.0,1.9,10,7.0005263157894735,False,True,0.9164286659000043,100,59.14794013245511,177.732,in_progress,0.0
50,15.0,-6.773735776441337,-2.7130285253796456,-112.7987190761112,15.0,1.3,7,5.50076923076923,False,True,1.0025717454055116,101,59.14794013245511,177.825,in_progress,0.0
50,16.0,-6.800892450715314,-2.774596658157486,-113.12632962117468,30.0,1.0,9,4.4008,False,True,1.0862581473749855,101,59.14794013245511,177.888,in_progress,0.0
50,17.0,-6.821290802303064,-2.8461136257113777,-111.04638213933983,0.0,1.9,10,5.5005263157894735,False,True,1.1895535831364379,101,59.14794013245511,177.957,in_progress,0.0
50,18.0,-6.843559321045885,-2.9355886283887673,-108.6598787843352,30.0,1.0,9,4.4008,False,True,1.231646482815596,101,59.14794013245511,178.023,in_progress,0.0
50,19.0,-6.8569065891753205,-3.0173389834569773,-105.65142932559729,30.0,1.0,9,4.4008,False,True,1.231646482815596,101,59.14794013245511,178.085,in_progress,0.0
50,20.0,-6.861406177566895,-3.1070687059056334,-101.30499444667241,15.0,1.3,7,1.800769230769231,False,False,1.3393916933677752,101,59.14794013245511,178.127,in_progress,0.0
50,21.0,-6.861841791961306,-3.186770433606831,-97.98579567219383,30.0,1.0,9,1.4408,False,False,1.4498512897805238,101,59.14794013245511,178.221,in_progress,0.0
50,22.0,-6.852745314693429,-3.271473068593329,-93.36470532541075,-30.0,0.4,0,1.4420000000000002,False,False,1.5764259683830106,102,59.14794013245511,178.28,in_progress,0.0
50,23.0,-6.840364042883626,-3.338242381629977,-89.7285983017358,0.0,3.8,5,1.8002631578947368,False,False,1.6812083508533027,102,59.14794013245511,178.354,in_progress,0.0
50,24.0,-6.8277741427984475,-3.408796246833557,-86.94779665726867,0.0,3.8,5,1.8002631578947368,False,False,1.7401700223743544,102,59.14794013245511,178.422,in_progress,0.0
50,25.0,-6.807494145594822,-3.496781665648897,-83.5608330293133,0.0,0.7,4,0.001,True,False,1.8227875549875483,102,59.14794013245511,178.49,off_track,0.0
51,1.0,-4.852111925111604,-4.488476883790905,-46.900245460269886,-30.0,1.0,1,0.0,False,True,0.23710316819059996,109,59.14794013245511,178.6,prepare,0.0
51,2.0,-4.8523679820820025,-4.488385436086453,-46.94080031329361,-30.0,0.4,0,6.5,False,True,0.23669463329827334,109,59.14794013245511,178.687,in_progress,0.0
51,3.0,-4.847162452791998,-4.493186574026345,-46.885583220189396,0.0,0.7,4,8.7,False,True,0.2486342529619434,109,59.14794013245511,178.756,in_progress,0.0
51,4.0,-4.833760472914513,-4.504349955129828,-46.360815334624895,-15.0,0.5,2,8.12,False,True,0.27789437598003675,109,59.14794013245511,178.823,in_progress,0.0
51,5.0,-4.814453121883487,-4.522477538317648,-46.043357723972214,-30.0,1.0,1,6.440000000000001,False,True,0.3224297054749359,109,59.14794013245511,178.891,in_progress,0.0
51,6.0,-4.789697306115756,-4.554188342168011,-47.093985403079586,0.0,1.9,10,8.95,False,True,0.39027900237790236,109,59.14794013245511,178.95,in_progress,0.0
51,7.0,-4.754557283443898,-4.597955727877786,-48.0869165158832,30.0,0.4,8,6.402,False,True,0.48502405305783647,109,59.14794013245511,179.026,in_progress,0.0
51,8.0,-4.722931208389385,-4.6321352884864115,-47.896286642572676,0.0,3.8,5,9.9,False,True,0.563745545688521,110,59.14794013245511,179.091,in_progress,0.0
51,9.0,-4.685983900684445,-4.674936940817355,-48.20462093135371,30.0,0.4,8,6.402,False,True,0.6593207467230577,110,59.14794013245511,179.153,in_progress,0.0
51,10.0,-4.641544863255306,-4.720986789238467,-48.00113076051671,30.0,0.4,8,6.402,False,True,0.7674505343659654,110,59.14794013245511,179.212,in_progress,0.0
51,11.0,-4.603558412607261,-4.753358877979725,-46.45537608462186,15.0,0.5,6,8.1,False,True,0.8508565626607734,110,59.14794013245511,179.284,in_progress,0.0
51,12.0,-4.567916831643614,-4.779026621128355,-44.47648867595895,30.0,0.4,8,6.402,False,True,0.9231021450307408,110,59.14794013245511,179.355,in_progress,0.0
51,13.0,-4.526980953902087,-4.803335890808879,-41.81359724248334,-15.0,1.5,3,8.75,False,True,0.9994679740609524,110,59.14794013245511,179.421,in_progress,0.0
51,14.0,-4.484517157719815,-4.825023150888427,-39.01924513142355,30.0,0.4,8,6.402,False,True,1.0741719397849847,111,59.14794013245511,179.488,in_progress,0.0
51,15.0,-4.438056370445661,-4.848325907804577,-36.4792089657712,0.0,3.8,5,9.9,False,True,1.155363114317265,111,59.14794013245511,179.553,in_progress,0.0
51,16.0,-4.38567179184996,-4.869845190348287,-33.22045344151509,-30.0,1.0,1,6.4959999999999996,False,True,1.2408275842039962,111,59.14794013245511,179.627,in_progress,0.0
